setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A2951,EURUSD,2024-11-19T09:00:00+00:00,2024-11-19T09:00:00+00:00,2024-11-19T09:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.05479,1.05303,1.05283,1.05799,,1.82,,sl,1.05283,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,22.0,20.0,22,discount,1.0,True,5.0,4.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2024-11-18T11:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,1,1.35,1.63,1.09,marginal,1.132,0.871,0.864,0.001378,False,,,,,False,9,bearish,against_trend,2024-11-19T08:00:00+00:00,1,2024-11-18T13:00:00+00:00,LONG,,aligned,34.8,False,0,fresh,London,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2952,EURUSD,2024-11-19T09:00:00+00:00,2024-11-19T09:00:00+00:00,2024-11-19T09:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,1.05439,1.05334,1.05314,1.05711,,2.59,,sl,1.05314,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,28.0,24.0,28,discount,1.0,True,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-11-18T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,2,1.28,1.6,1.07,marginal,0.665,,0.931,0.001278,False,,,,,False,9,bearish,against_trend,2024-11-19T08:00:00+00:00,1,2024-11-18T09:00:00+00:00,LONG,,aligned,30.4,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2953,EURUSD,2024-11-21T17:00:00+00:00,2024-11-25T13:00:00+00:00,2024-11-25T16:00:00+00:00,NY,bearish,BOS BOS,proximal,1.05159,1.0541,1.0543,1.04712,,1.78,,tp1,1.04712,1.649,1.78,0.0,412.25,True,,1.649,-0.52,,,3,3,-1,96.0,45.0,4,discount,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-11-21T13:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,2.0,1.82,1.82,solid,1.255,,2.228,0.00184,False,,,,,False,17,bearish,with_trend,2024-11-21T16:00:00+00:00,1,2024-11-21T16:00:00+00:00,SHORT,True,counter,32.3,False,3,fresh,NY,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2954,EURUSD,2024-11-22T09:00:00+00:00,2024-11-25T13:00:00+00:00,2024-11-25T23:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.05175,1.05377,1.05397,1.04664,,2.53,,tp1,1.04664,2.302,2.53,0.0,575.5,True,,2.302,-0.563,,,10,10,-1,97.0,45.0,21,discount,0.0,,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-11-21T12:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,3.18,3.52,3.52,strong,1.792,,8.634,0.001016,False,,,,,False,9,bearish,with_trend,2024-11-22T08:00:00+00:00,1,2024-11-21T16:00:00+00:00,SHORT,True,counter,37.5,False,1,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2955,EURUSD,2024-11-27T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.04799,1.04723,1.0470300000000001,1.04962,,2.14,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,discount,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-11-27T05:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.46,1.32,1.32,marginal,0.423,0.748,2.954,0.001324,False,,,,,False,9,bullish,with_trend,2024-11-27T08:00:00+00:00,1,2024-11-27T08:00:00+00:00,LONG,,aligned,26.1,False,2,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2956,EURUSD,2024-12-02T17:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.04188,1.04065,1.04045,1.04781,1.04904,4.82,5.82,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,142,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-11-22T19:00:00+00:00,BOS,BOS,holding,False,none,False,0,2.43,0.03,0.03,marginal,0.481,,1.556,0.002141,False,,,,,False,17,bullish,with_trend,2024-12-02T16:00:00+00:00,1,2024-11-24T22:00:00+00:00,LONG,,aligned,-30.6,False,1,no_fvg,NY,NY,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2957,EURUSD,2024-12-05T07:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,1.04972,1.0477,1.0475,1.05288,,1.56,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,18,discount,0.0,,6.0,4.0,1.0,0.0,0.0,1.0,"structure,sweep",False,h1_only,2024-12-04T13:00:00+00:00,BOS,Confirm,holding,True,partial,True,0,0.75,1.85,1.85,solid,1.587,,3.496,0.001147,False,,,,,False,7,bullish,with_trend,2024-12-05T06:00:00+00:00,1,2024-12-04T17:00:00+00:00,LONG,,aligned,34.9,False,1,fresh,NY,London,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2958,EURUSD,2024-12-05T14:00:00+00:00,2024-12-06T15:00:00+00:00,2024-12-06T18:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.05463,1.0527,1.0525,1.05799,,1.74,,friday_flat,1.05508,0.211,1.74,0.0,52.75,True,,1.366,-0.0,,,3,19,-1,31.0,26.0,6,premium,0.0,False,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-12-05T08:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.73,2.16,1.44,marginal,1.352,,1.445,0.00128,False,,,,,False,14,bearish,against_trend,2024-12-05T13:00:00+00:00,1,2024-12-05T13:00:00+00:00,LONG,False,counter,77.3,False,0,no_fvg,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2959,EURUSD,2024-12-09T06:00:00+00:00,2024-12-09T07:00:00+00:00,2024-12-09T09:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,1.05595,1.05712,1.05732,1.05414,,1.55,,sl,1.05732,-1.0,-1.0,-1.0,-250.0,True,,0.226,-0.781,True,True,2,-1,-1,8.0,5.0,7,discount,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-12-08T23:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.19,1.64,1.09,marginal,0.834,,1.461,0.001164,False,,,,,False,6,bullish,against_trend,2024-12-09T05:00:00+00:00,1,2024-12-09T02:00:00+00:00,SHORT,,counter,28.1,False,0,fresh,Other,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2960,EURUSD,2024-12-10T08:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,1.05608,1.057,1.0572,1.05464,,1.57,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,2,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-12-10T06:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.07,2.06,1.37,marginal,0.855,1.104,1.591,0.000842,False,,,,,False,8,bullish,against_trend,2024-12-10T07:00:00+00:00,1,2024-12-10T07:00:00+00:00,SHORT,,counter,31.8,False,0,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2961,EURUSD,2024-12-10T10:00:00+00:00,2024-12-10T15:00:00+00:00,2024-12-11T01:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.05047,1.04857,1.04837,1.05349,,1.59,,tp1,1.05349,1.438,1.59,0.0,359.5,True,,1.438,-0.243,,,10,10,-1,147.0,94.0,94,discount,0.0,,7.0,4.0,1.0,1.0,0.0,1.0,"structure,sweep,fvg",False,h1_only,2024-12-04T12:00:00+00:00,BOS,Confirm,holding,True,partial,True,0,0.72,2.26,2.26,solid,1.88,2.367,4.633,0.000904,False,,,,,False,10,bullish,with_trend,2024-12-10T09:00:00+00:00,1,2024-12-04T17:00:00+00:00,LONG,False,aligned,-25.7,False,1,fresh,London,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2962,EURUSD,2024-12-11T06:00:00+00:00,2024-12-11T07:00:00+00:00,2024-12-11T07:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.05092,1.04938,1.04918,1.05349,,1.67,,sl,1.04918,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,165.0,112.0,116,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-12-04T10:00:00+00:00,BOS,BOS,holding,False,full,False,2,0.04,4.63,4.63,strong,1.613,,5.586,0.000831,False,,,,,False,6,bullish,with_trend,2024-12-11T05:00:00+00:00,1,2024-12-04T15:00:00+00:00,LONG,,aligned,26.2,False,1,stale,London,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2963,EURUSD,2024-12-11T12:00:00+00:00,2024-12-11T13:00:00+00:00,2024-12-11T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.05329,1.05413,1.05433,1.05163,,1.98,,tp1,1.05163,1.596,1.98,4.077,399.0,True,,1.596,-0.0,,,1,1,-1,11.0,7.0,10,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-12-11T02:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,2,2.7,3.06,2.04,solid,0.576,,1.206,0.001111,False,,,,,False,12,bullish,against_trend,2024-12-11T11:00:00+00:00,1,2024-12-11T06:00:00+00:00,SHORT,,aligned,87.8,False,0,fresh,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2964,EURUSD,2024-12-13T13:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,1.04654,1.04512,1.04492,1.04904,1.04962,1.76,2.17,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-12-13T07:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,2.67,2.08,1.39,marginal,0.956,,1.363,0.001276,False,,,,,False,13,bearish,against_trend,2024-12-13T12:00:00+00:00,1,2024-12-13T12:00:00+00:00,LONG,,aligned,14.2,False,0,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2965,EURUSD,2024-12-18T16:00:00+00:00,2024-12-18T18:00:00+00:00,2024-12-18T19:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.04874,1.0505,1.0507,1.04606,,1.52,,tp1,1.04606,1.367,1.52,2.184,341.75,True,,1.367,-0.0,,,1,1,-1,4.0,3.0,2,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2024-12-18T14:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,0,1.09,1.8,1.2,marginal,1.286,,0.923,0.001213,False,,,,,False,16,bullish,against_trend,2024-12-18T15:00:00+00:00,1,2024-12-18T15:00:00+00:00,SHORT,,counter,27.2,False,0,fresh,NY,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2966,EURUSD,2024-12-20T08:00:00+00:00,2024-12-20T13:00:00+00:00,2024-12-20T16:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.0408,1.04242,1.0426199999999999,1.03581,,3.08,,sl,1.0408,0.0,-1.0,-1.0,0.0,True,,1.214,-0.049,False,False,3,-1,-1,28.0,22.0,23,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2024-12-19T09:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,9.13,1.95,1.3,marginal,1.25,,0.986,0.001136,False,,,,,False,8,bullish,against_trend,2024-12-20T07:00:00+00:00,1,2024-12-19T15:00:00+00:00,SHORT,True,aligned,79.0,False,0,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2967,EURUSD,2024-12-20T17:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.04736,1.04944,1.04964,1.0425,,2.34,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,47,premium,0.0,,6.0,3.0,0.0,1.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-12-18T18:00:00+00:00,BOS,BOS,holding,True,partial,False,0,4.6,4.47,4.47,strong,0.805,3.999,0.681,0.002336,False,,,,,False,17,bearish,with_trend,2024-12-20T16:00:00+00:00,1,2024-12-18T19:00:00+00:00,SHORT,,aligned,68.1,False,2,fresh,NY,NY,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2968,EURUSD,2024-12-20T17:00:00+00:00,2024-12-23T08:00:00+00:00,2024-12-26T08:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.04089,1.03839,1.03819,1.04781,,2.77,,timeout,1.03948,-0.522,-0.522,-0.522,-130.5,False,unresolved:timeout,0.389,-0.944,,,49,-1,-1,66.0,17.0,3,premium,1.0,True,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2024-12-20T14:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.43,1.63,1.09,marginal,1.255,,0.409,0.001833,False,,,,,False,17,bearish,against_trend,2024-12-20T16:00:00+00:00,1,2024-12-20T15:00:00+00:00,LONG,,counter,71.6,False,0,no_fvg,NY,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2969,EURUSD,2024-12-23T08:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.04386,1.04471,1.04491,1.0425,,1.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-12-23T04:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.82,1.9,1.9,solid,0.532,,4.315,0.001221,False,,,,,False,8,bearish,with_trend,2024-12-23T07:00:00+00:00,1,2024-12-23T07:00:00+00:00,SHORT,,aligned,91.7,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2970,EURUSD,2024-12-26T17:00:00+00:00,2024-12-30T13:00:00+00:00,2024-12-30T13:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.03986,1.03905,1.03885,1.04178,,2.37,,sl,1.03885,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,101.0,45.0,9,discount,1.0,True,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-12-26T08:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,2.07,1.52,1.01,marginal,0.776,0.496,0.789,0.000786,False,,,,,False,17,bearish,against_trend,2024-12-26T16:00:00+00:00,1,2024-12-26T16:00:00+00:00,LONG,,aligned,23.8,False,0,fresh,London,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2971,EURUSD,2024-12-27T14:00:00+00:00,2024-12-27T14:00:00+00:00,2024-12-27T18:00:00+00:00,NY,bullish,BOS BOS,proximal,1.04257,1.04084,1.04064,1.04781,,3.03,,friday_flat,1.04211,-0.238,-1.0,-1.0,-59.5,True,,0.518,-0.585,,,4,-1,-1,6.0,3.0,6,premium,0.0,,6.0,3.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2024-12-27T08:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.36,1.88,1.88,solid,1.529,,1.769,0.001001,False,,,,,False,14,bullish,with_trend,2024-12-27T13:00:00+00:00,1,2024-12-27T11:00:00+00:00,LONG,,counter,52.9,False,2,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2972,EURUSD,2024-12-30T05:00:00+00:00,2024-12-30T08:00:00+00:00,2024-12-30T09:00:00+00:00,Asia,bullish,BOS BOS,proximal,1.0413,1.04058,1.04038,1.04242,,1.56,,tp1,1.04242,1.217,1.56,0.0,304.25,True,,1.217,-0.0,,,1,1,-1,76.0,21.0,25,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2024-12-27T04:00:00+00:00,BOS,BOS,holding,False,full,False,0,2.31,3.19,3.19,strong,0.699,,2.38,0.000744,False,,,,,False,5,bullish,with_trend,2024-12-30T04:00:00+00:00,1,2024-12-27T11:00:00+00:00,LONG,,aligned,32.1,False,2,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2973,EURUSD,2024-12-30T09:00:00+00:00,2024-12-30T09:00:00+00:00,2024-12-30T09:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.04251,1.04334,1.04354,1.04065,,2.24,,sl,1.04354,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,3.0,1.0,3,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2024-12-30T06:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.22,1.96,1.31,marginal,0.927,,0.692,0.000679,False,,,,,False,9,bullish,against_trend,2024-12-30T08:00:00+00:00,1,2024-12-30T08:00:00+00:00,SHORT,,aligned,80.7,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2974,EURUSD,2024-12-30T12:00:00+00:00,2024-12-30T13:00:00+00:00,2024-12-30T13:00:00+00:00,London,bullish,BOS BOS,proximal,1.04293,1.04189,1.04169,1.04451,,1.52,,sl,1.04169,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,6.0,2.0,5,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2024-12-30T07:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.28,0.98,0.98,marginal,0.893,0.33,1.488,0.000941,False,,,,,False,12,bullish,with_trend,2024-12-30T11:00:00+00:00,1,2024-12-30T11:00:00+00:00,LONG,,counter,51.5,False,3,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2975,EURUSD,2024-12-30T14:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,1.04368,1.04542,1.04562,1.04092,,1.59,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2024-12-30T11:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.07,3.86,2.57,strong,1.073,2.111,0.328,0.001435,False,,,,,False,14,bullish,against_trend,2024-12-30T13:00:00+00:00,1,2024-12-30T13:00:00+00:00,SHORT,,aligned,70.7,False,0,no_fvg,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2976,USDJPY,2024-10-01T08:00:00+00:00,2024-10-02T13:00:00+00:00,2024-10-02T15:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,145.252,145.819,145.839,144.289,,1.7,,sl,145.839,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.852,False,False,2,-1,-1,128.0,78.0,51,premium,1.0,True,5.5,4.0,0.0,1.0,0.5,0.0,"structure,fvg,freshness",False,h1_only,2024-09-27T05:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,3.98,9.21,6.14,strong,1.608,6.758,0.535,0.340214,False,,,,,False,8,bearish,with_trend,2024-10-01T07:00:00+00:00,1,2024-09-27T07:00:00+00:00,SHORT,,aligned,158.9,False,0,fresh,Asia,NY,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2977,USDJPY,2024-10-02T14:00:00+00:00,2024-10-02T15:00:00+00:00,2024-10-02T23:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,145.768,146.512,146.532,144.616,,1.55,,sl,146.532,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.971,False,False,8,-1,-1,129.0,80.0,80,premium,1.0,True,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2024-09-27T06:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,3.42,7.92,5.28,strong,1.932,,0.486,0.374714,False,,,,,False,14,bullish,against_trend,2024-10-02T13:00:00+00:00,1,2024-09-27T07:00:00+00:00,SHORT,,aligned,113.1,False,0,fresh,Asia,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2978,USDJPY,2024-10-04T14:00:00+00:00,,,NY,bullish,BOS BOS,proximal,146.309,145.898,145.878,146.97,,1.61,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,discount,0.0,,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2024-10-04T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,4.52,5.56,5.56,strong,1.136,4.909,1.139,0.344286,False,,,,,False,14,bullish,with_trend,2024-10-04T13:00:00+00:00,1,2024-10-04T13:00:00+00:00,LONG,,aligned,14.1,False,2,no_fvg,Asia,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2979,USDJPY,2024-10-09T06:00:00+00:00,2024-10-09T06:00:00+00:00,2024-10-09T06:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,148.338,148.559,148.579,147.851,147.555,2.2,3.54,sl,148.579,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,49.0,40.0,49,premium,1.0,True,4.0,4.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-10-07T05:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,2,1.79,1.79,1.19,marginal,1.192,,2.164,0.168643,False,,,,,False,6,bullish,against_trend,2024-10-09T05:00:00+00:00,1,2024-10-07T14:00:00+00:00,SHORT,,aligned,91.4,False,0,fresh,Asia,Asia,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2980,USDJPY,2024-10-11T10:00:00+00:00,2024-10-11T11:00:00+00:00,2024-10-11T13:00:00+00:00,London,bearish,BOS BOS,proximal,148.986,149.229,149.24900000000002,148.401,,2.41,,sl,149.24900000000002,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.589,True,False,2,-1,-1,26.0,25.0,25,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2024-10-10T09:00:00+00:00,BOS,BOS,holding,False,full,False,2,0.7,1.03,1.03,marginal,1.264,,4.761,0.176429,False,,,,,False,10,bearish,with_trend,2024-10-11T09:00:00+00:00,1,2024-10-10T10:00:00+00:00,SHORT,,aligned,72.8,False,2,stale,London,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A2981,USDJPY,2024-10-16T16:00:00+00:00,2024-10-16T23:00:00+00:00,2024-10-17T08:00:00+00:00,NY,bullish,BOS BOS,proximal,149.535,149.184,149.164,149.757,,0.63,,tp1,149.757,0.598,0.63,0.0,149.5,True,,0.598,-0.801,,,9,9,-1,9.0,8.0,2,premium,0.0,,5.0,3.0,1.0,0.0,0.0,1.0,"structure,sweep",False,h1_only,2024-10-16T14:00:00+00:00,BOS,BOS,holding,False,none,True,0,0.57,1.3,1.3,marginal,1.273,,2.123,0.26,False,,,,,False,16,bullish,with_trend,2024-10-16T15:00:00+00:00,1,2024-10-16T15:00:00+00:00,LONG,,counter,59.8,False,2,no_fvg,NY,Other,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
